_id,year,region,province,area,sex,age_group,value,unit,source
202,2543,ทั่วประเทศ,รวม,ในเขตเทศบาล,รวม,30 - 34 ปี,1852467,คน,สำนักงานสถิติแห่งชาติ
203,2543,ทั่วประเทศ,รวม,ในเขตเทศบาล,ชาย,30 - 34 ปี,879076,คน,สำนักงานสถิติแห่งชาติ
204,2543,ทั่วประเทศ,รวม,ในเขตเทศบาล,หญิง,30 - 34 ปี,973391,คน,สำนักงานสถิติแห่งชาติ
205,2543,ทั่วประเทศ,รวม,นอกเขตเทศบาล,รวม,30 - 34 ปี,3673477,คน,สำนักงานสถิติแห่งชาติ
206,2543,ทั่วประเทศ,รวม,นอกเขตเทศบาล,ชาย,30 - 34 ปี,1792088,คน,สำนักงานสถิติแห่งชาติ
207,2543,ทั่วประเทศ,รวม,นอกเขตเทศบาล,หญิง,30 - 34 ปี,1881389,คน,สำนักงานสถิติแห่งชาติ
208,2553,ทั่วประเทศ,รวม,รวม,รวม,30 - 34 ปี,5394917,คน,สำนักงานสถิติแห่งชาติ
209,2553,ทั่วประเทศ,รวม,รวม,ชาย,30 - 34 ปี,2669927,คน,สำนักงานสถิติแห่งชาติ
210,2553,ทั่วประเทศ,รวม,รวม,หญิง,30 - 34 ปี,2724990,คน,สำนักงานสถิติแห่งชาติ
211,2553,ทั่วประเทศ,รวม,ในเขตเทศบาล,รวม,30 - 34 ปี,2710890,คน,สำนักงานสถิติแห่งชาติ
212,2553,ทั่วประเทศ,รวม,ในเขตเทศบาล,ชาย,30 - 34 ปี,1334630,คน,สำนักงานสถิติแห่งชาติ
213,2553,ทั่วประเทศ,รวม,ในเขตเทศบาล,หญิง,30 - 34 ปี,1376260,คน,สำนักงานสถิติแห่งชาติ
214,2553,ทั่วประเทศ,รวม,นอกเขตเทศบาล,รวม,30 - 34 ปี,2684027,คน,สำนักงานสถิติแห่งชาติ
215,2553,ทั่วประเทศ,รวม,นอกเขตเทศบาล,ชาย,30 - 34 ปี,1335297,คน,สำนักงานสถิติแห่งชาติ
216,2553,ทั่วประเทศ,รวม,นอกเขตเทศบาล,หญิง,30 - 34 ปี,1348730,คน,สำนักงานสถิติแห่งชาติ
217,2533,ทั่วประเทศ,รวม,รวม,รวม,35 - 39 ปี,3850422,คน,สำนักงานสถิติแห่งชาติ
218,2533,ทั่วประเทศ,รวม,รวม,ชาย,35 - 39 ปี,1892717,คน,สำนักงานสถิติแห่งชาติ
219,2533,ทั่วประเทศ,รวม,รวม,หญิง,35 - 39 ปี,1957705,คน,สำนักงานสถิติแห่งชาติ
220,2533,ทั่วประเทศ,รวม,ในเขตเทศบาล,รวม,35 - 39 ปี,814312,คน,สำนักงานสถิติแห่งชาติ
221,2533,ทั่วประเทศ,รวม,ในเขตเทศบาล,ชาย,35 - 39 ปี,391121,คน,สำนักงานสถิติแห่งชาติ
222,2533,ทั่วประเทศ,รวม,ในเขตเทศบาล,หญิง,35 - 39 ปี,423191,คน,สำนักงานสถิติแห่งชาติ
223,2533,ทั่วประเทศ,รวม,นอกเขตเทศบาล,รวม,35 - 39 ปี,3036110,คน,สำนักงานสถิติแห่งชาติ
224,2533,ทั่วประเทศ,รวม,นอกเขตเทศบาล,ชาย,35 - 39 ปี,1501596,คน,สำนักงานสถิติแห่งชาติ
225,2533,ทั่วประเทศ,รวม,นอกเขตเทศบาล,หญิง,35 - 39 ปี,1534514,คน,สำนักงานสถิติแห่งชาติ
226,2543,ทั่วประเทศ,รวม,รวม,รวม,35 - 39 ปี,5259357,คน,สำนักงานสถิติแห่งชาติ
227,2543,ทั่วประเทศ,รวม,รวม,ชาย,35 - 39 ปี,2563502,คน,สำนักงานสถิติแห่งชาติ
228,2543,ทั่วประเทศ,รวม,รวม,หญิง,35 - 39 ปี,2695855,คน,สำนักงานสถิติแห่งชาติ
229,2543,ทั่วประเทศ,รวม,ในเขตเทศบาล,รวม,35 - 39 ปี,1746028,คน,สำนักงานสถิติแห่งชาติ
230,2543,ทั่วประเทศ,รวม,ในเขตเทศบาล,ชาย,35 - 39 ปี,826636,คน,สำนักงานสถิติแห่งชาติ
231,2543,ทั่วประเทศ,รวม,ในเขตเทศบาล,หญิง,35 - 39 ปี,919392,คน,สำนักงานสถิติแห่งชาติ
232,2543,ทั่วประเทศ,รวม,นอกเขตเทศบาล,รวม,35 - 39 ปี,3513329,คน,สำนักงานสถิติแห่งชาติ
233,2543,ทั่วประเทศ,รวม,นอกเขตเทศบาล,ชาย,35 - 39 ปี,1736866,คน,สำนักงานสถิติแห่งชาติ
234,2543,ทั่วประเทศ,รวม,นอกเขตเทศบาล,หญิง,35 - 39 ปี,1776463,คน,สำนักงานสถิติแห่งชาติ
235,2553,ทั่วประเทศ,รวม,รวม,รวม,35 - 39 ปี,5614849,คน,สำนักงานสถิติแห่งชาติ
236,2553,ทั่วประเทศ,รวม,รวม,ชาย,35 - 39 ปี,2754129,คน,สำนักงานสถิติแห่งชาติ
237,2553,ทั่วประเทศ,รวม,รวม,หญิง,35 - 39 ปี,2860720,คน,สำนักงานสถิติแห่งชาติ
238,2553,ทั่วประเทศ,รวม,ในเขตเทศบาล,รวม,35 - 39 ปี,2633320,คน,สำนักงานสถิติแห่งชาติ
239,2553,ทั่วประเทศ,รวม,ในเขตเทศบาล,ชาย,35 - 39 ปี,1296227,คน,สำนักงานสถิติแห่งชาติ
240,2553,ทั่วประเทศ,รวม,ในเขตเทศบาล,หญิง,35 - 39 ปี,1337093,คน,สำนักงานสถิติแห่งชาติ
241,2553,ทั่วประเทศ,รวม,นอกเขตเทศบาล,รวม,35 - 39 ปี,2981529,คน,สำนักงานสถิติแห่งชาติ
242,2553,ทั่วประเทศ,รวม,นอกเขตเทศบาล,ชาย,35 - 39 ปี,1457901,คน,สำนักงานสถิติแห่งชาติ
243,2553,ทั่วประเทศ,รวม,นอกเขตเทศบาล,หญิง,35 - 39 ปี,1523627,คน,สำนักงานสถิติแห่งชาติ
244,2533,ทั่วประเทศ,รวม,รวม,รวม,40 - 44 ปี,3012589,คน,สำนักงานสถิติแห่งชาติ
245,2533,ทั่วประเทศ,รวม,รวม,ชาย,40 - 44 ปี,1484709,คน,สำนักงานสถิติแห่งชาติ
246,2533,ทั่วประเทศ,รวม,รวม,หญิง,40 - 44 ปี,1527880,คน,สำนักงานสถิติแห่งชาติ
247,2533,ทั่วประเทศ,รวม,ในเขตเทศบาล,รวม,40 - 44 ปี,608649,คน,สำนักงานสถิติแห่งชาติ
248,2533,ทั่วประเทศ,รวม,ในเขตเทศบาล,ชาย,40 - 44 ปี,297015,คน,สำนักงานสถิติแห่งชาติ
249,2533,ทั่วประเทศ,รวม,ในเขตเทศบาล,หญิง,40 - 44 ปี,311634,คน,สำนักงานสถิติแห่งชาติ
250,2533,ทั่วประเทศ,รวม,นอกเขตเทศบาล,รวม,40 - 44 ปี,2403940,คน,สำนักงานสถิติแห่งชาติ
