Province,Police station,Days of a week,road/bridge,Surface,Location,Location details,Condition,Quality,Traffic lines,Traffic light,Light Condition,Latitude,Longitude
นนทบุรี,สภ.ปากเกร็ด,อาทิตย์,หมู่บ้านเมืองทองธานีโครงการ 5,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.913237,100.53789
ปทุมธานี,สภ.ปากคลองรังสิต,จันทร์,สะพานปทุมธานี2,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.9660749,100.5374229
นนทบุรี,สภ.ปากเกร็ด,พฤหัส,ทล.307,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.9459379,100.5366618
ปทุมธานี,สภ.ปากคลองรังสิต,เสาร์,ถนนบางกะดีสายใน,คอนกรีต,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9727933,100.5350517
นนทบุรี,สภ.ปากเกร็ด,พุธ,สะพานนนทบุรี,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางตรง/ ทางลงสะพาน,แห้ง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9477797,100.5348505
ปทุมธานี,สภ.เมืองปทุมธานี,พุธ,ทล.346,คอนกรีต,ทางหลัก,ทางโค้ง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,14.0293531,100.5348062
นนทบุรี,สภ.ปากเกร็ด,ศุกร์,ทล.306,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,,13.9332941,100.5347001
นนทบุรี,สภ.รัตนาธิเบศร์,ศุกร์,นบ.3019,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.882108,100.5339102
นนทบุรี,สภ.รัตนาธิเบศร์,อังคาร,นบ.3019,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8821412,100.5336816
นนทบุรี,สภ.รัตนาธิเบศร์,อังคาร,ซอยงามวงศ์วาน 21,แอสฟัลท์/ลาดยาง,ซอย/ตรอก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8628186,100.5332109
นนทบุรี,สภ.ปากเกร็ด,เสาร์,ทล.302,คอนกรีต,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9029236,100.5330493
ปทุมธานี,สภ.เมืองปทุมธานี,อังคาร,สะพานปทุมธานี 2,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางตรง/ ทางขึ้นสะพาน,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9657185,100.5326549
ปทุมธานี,สภ.เมืองปทุมธานี,จันทร์,ทล.307,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9500753,100.5324321
ปทุมธานี,สภ.เมืองปทุมธานี,พุธ,ถนนปทุมธานี-สายใน,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,14.0069441,100.5321824
นนทบุรี,สภ.รัตนาธิเบศร์,จันทร์,ทล.302,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.857994,100.53128
ปทุมธานี,สภ.เมืองปทุมธานี,เสาร์,ทล.307,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สามแยก/ จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.9517466,100.5310151
ปทุมธานี,สภ.เมืองปทุมธานี,เสาร์,ทล.307,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สามแยก/ จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.9517466,100.5310151
นนทบุรี,สภ.ปากเกร็ด,อาทิตย์,ทล.306,แอสฟัลท์/ลาดยาง,สามแยก,สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.9300047,100.530707
นนทบุรี,สภ.รัตนาธิเบศร์,จันทร์,นบ.3019,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,น้ำขัง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.882676,100.5305128
นนทบุรี,สภ.ปากเกร็ด,อาทิตย์,ทล.306,แอสฟัลท์/ลาดยาง,ทางหลัก,สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,แสงแดด,13.9298851,100.5303137
ปทุมธานี,สภ.สามโคก,พฤหัส,ทล.9,ถนนลูกรัง,ทางหลัก,ทางโค้ง/ ทางเข้า-ออกจากซอย,แห้ง,ทางลูกรัง,ไม่มี,ไม่มี,แสงแดด,14.1028369,100.5300853
นนทบุรี,สภ.เมืองนนทบุรี,อาทิตย์,ทล.302,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.8581649,100.5299193
ปทุมธานี,สภ.เมืองปทุมธานี,อังคาร,ทล.307,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9533249,100.5294932
ปทุมธานี,สภ.สามโคก,พุธ,ทล.9,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),14.1010091,100.528727
